sample_id,lamp5_gabaergic_cortical_interneuron,sncg_gabaergic_cortical_interneuron,caudal_ganglionic_eminence_derived_gabaergic_cortical_interneuron,vip_gabaergic_cortical_interneuron,l5_extratelencephalic_projecting_glutamatergic_cortical_neuron,near_projecting_glutamatergic_cortical_neuron,corticothalamic_projecting_glutamatergic_cortical_neuron,l6b_glutamatergic_cortical_neuron,astrocyte_of_the_cerebral_cortex,vascular_leptomeningeal_cell,cerebral_cortex_endothelial_cell,microglial_cell,oligodendrocyte,oligodendrocyte_precursor_cell,chandelier_pvalb_gabaergic_cortical_interneuron,pvalb_gabaergic_cortical_interneuron,sst_gabaergic_cortical_interneuron
Mixture89,0.05635705146683151,0.06516791170693013,0.0,0.0,0.038574482148444715,0.08392484890078435,0.10655698040390775,0.03588346747630712,0.07684510532771148,0.0,0.011223164094677185,0.05221588530330522,0.055347468729358654,0.025719838332355402,0.05929707232316534,0.15577832038564327,0.1771084034005779
Mixture90,0.11120485969454535,0.03360869322000668,0.015665892606965336,0.08793461595555627,0.02086708748601392,0.048779589073164605,0.0655150625202827,0.08296517828702583,0.06345619059394288,0.012668821827615664,0.007041819881387295,0.036347604196740574,0.059015274854824454,0.023342448176356403,0.05112854134887642,0.10332251680647629,0.17713580347021926
Mixture91,0.0,0.0,0.04320520590013766,0.10729108330035828,0.03570422967359454,0.0882331620321332,0.07364451549671586,0.06739295229797104,0.10073353072805565,0.011908482426730184,0.012585764347013376,0.07227352704808993,0.0859897265617475,0.03700377317067801,0.061475676481821964,0.20255837053495288,0.0
Mixture92,0.0,0.05082213956888554,0.024556333694443586,0.1566711665258461,0.02287440064918058,0.062167606795979206,0.07758895745413198,0.11503219728293264,0.07242492557024781,0.012818329564898152,0.017214041469272683,0.03311262439533998,0.0,0.06926536584851893,0.04297051471184951,0.14282785145044072,0.09965354501803264
Mixture93,0.1230390076150131,0.06182031665535404,0.0,0.0729152441188193,0.03416682692949066,0.04783269655660953,0.09229240667948893,0.0,0.05774237139542541,0.0,0.0075321093425975,0.0670942366794946,0.12877576842121025,0.02198140055717399,0.05404523227218274,0.10588871551119074,0.12487366726594916
Mixture94,0.11651739159123131,0.04504755513832887,0.016074614844158806,0.1032609319331378,0.02102606043044674,0.03950071034560376,0.09704992127537251,0.03793960343868562,0.057045323336874364,0.006026338370391255,0.008365571172751437,0.040438195055749374,0.09822317939717914,0.02270067865509868,0.045144778860184094,0.1615791999179517,0.0840599462368545
Mixture95,0.06350408945611961,0.02850719395901675,0.0393130265812449,0.10897867148355879,0.03190272705990856,0.04912834825186214,0.03965707401389662,0.0364643851059029,0.08358051433331223,0.0,0.017555693293129043,0.06373500703587134,0.05112298357142921,0.040683618742696236,0.023309744619381158,0.13802779750138247,0.18452912499128798
Mixture96,0.06103443815293901,0.038724067782152184,0.019783814354894326,0.10948438360374432,0.033654193616092516,0.06881928631091302,0.054831958526368685,0.03437211862705573,0.02721446119184964,0.0,0.01515078075392551,0.056563501235867356,0.09194374224546527,0.033593778535192416,0.04899161128480818,0.11648758740758075,0.18935027637115115
Mixture97,0.09242607662662064,0.0528311948470829,0.042796273996999014,0.16401749579697894,0.030793998733260202,0.0855103724776722,0.03948265524404893,0.08992558234177968,0.032851856492970996,0.013954931838855274,0.013125053373966484,0.029254557988501267,0.07951261021339277,0.028703305749086375,0.025408957339352015,0.08490765529255558,0.09449742164687669
Mixture98,0.05605984519279433,0.04550619086018029,0.029538794746476055,0.08181643567179181,0.028380594298745006,0.07615458872346287,0.06185902102478062,0.0,0.0,0.0158767394272076,0.011922161720559595,0.047553144570850504,0.13973885717673346,0.020095152869793655,0.03895464891797136,0.16584905725666418,0.18069476754198868
Mixture99,0.053702752926889995,0.026743360094441594,0.016547114689861822,0.10384333206002881,0.02367079587247604,0.07362165309070404,0.10418967072345943,0.07204170923883348,0.06119572685169195,0.015383492389185538,0.014703666289976025,0.05941732293324337,0.07887561791976724,0.02729611574607284,0.05882285690712521,0.06830984752555837,0.1416349647406842
Mixture100,0.0,0.06684519680210008,0.03471829846569184,0.11282030220199708,0.0,0.0704293910852078,0.04633886325414625,0.09185757539250317,0.05329802076227858,0.01281771426234554,0.008419995717425802,0.0362750669260594,0.1160743828432208,0.03376227926881485,0.03437958439034424,0.11479995664992408,0.16716337197794046
