sample_id,lamp5_gabaergic_cortical_interneuron,sncg_gabaergic_cortical_interneuron,caudal_ganglionic_eminence_derived_gabaergic_cortical_interneuron,vip_gabaergic_cortical_interneuron,l5_extratelencephalic_projecting_glutamatergic_cortical_neuron,near_projecting_glutamatergic_cortical_neuron,corticothalamic_projecting_glutamatergic_cortical_neuron,l6b_glutamatergic_cortical_neuron,cerebral_cortex_endothelial_cell,oligodendrocyte,astrocyte_of_the_cerebral_cortex,microglial_cell,oligodendrocyte_precursor_cell,vascular_leptomeningeal_cell,chandelier_pvalb_gabaergic_cortical_interneuron,pvalb_gabaergic_cortical_interneuron,sst_gabaergic_cortical_interneuron
Mixture89,0.04463013647533758,0.043589840143044775,0.0,0.0,0.03082345405252835,0.061454734883352305,0.2033776938826699,0.038949866442701105,0.014855138374937332,0.0,0.07436516734253022,0.05431812829144902,0.029180418472834396,0.00734504782262391,0.050871478572482094,0.17337453638491215,0.17286435885859683
Mixture90,0.08521104393270815,0.02175180324995402,0.008803568533738109,0.06719121127438062,0.016133745576981776,0.034561699249173856,0.12099146661783111,0.0871363950260951,0.011869342342100611,0.10706413710350382,0.04514725260854951,0.03658559385028563,0.030105812614687623,0.006450077969431126,0.04244208196810657,0.11126675954684397,0.1672880085356284
Mixture91,0.0,0.0,0.02429548668262998,0.08203556036914016,0.02762351588984069,0.06255682698873624,0.13609429188299466,0.07082786312291364,0.018854396468432216,0.100704791000862,0.08074431044819141,0.07279465424804367,0.043895339017889036,0.010231763446533277,0.051064903195037765,0.2182762972387552,0.0
Mixture92,0.0,0.031014711121083564,0.013011827190653254,0.11287891653511396,0.016676090631471893,0.04153289980746814,0.13510911639996873,0.11391851348932641,0.012773557662134826,0.10214341697371562,0.10406397609418495,0.03142672154230098,0.0,0.01804703454568227,0.03363372653420968,0.14502888993959182,0.08874060153309385
Mixture93,0.105225400253264,0.04465607128499536,0.0,0.06218370301804064,0.029483813964374255,0.037825742468973446,0.19023271216855991,0.0,0.012054603282394058,0.0,0.053897507034875794,0.07537462808942547,0.07332055055937235,0.0067792175161717995,0.05007215833911401,0.1272699258466326,0.13162396617380623
Mixture94,0.09177129412884377,0.02996807508668426,0.009285133729280106,0.08110219757594157,0.016709954150096268,0.02876774614726802,0.18422677584872665,0.04095816655059954,0.010967728422615553,0.05234862617296582,0.055129746546787255,0.041837917980961745,0.05150434762590225,0.0064476489682503,0.038519867955711634,0.1788545116470013,0.08160026146236399
Mixture95,0.05315692434077256,0.02015506218288217,0.02413382261842263,0.0909662182967958,0.02694555960381673,0.03802551845841039,0.0800055805783169,0.041836819767641684,0.01707826430727351,0.0,0.12295619963708755,0.0700806931424416,0.028489717546741587,0.012280729595035499,0.02113765592591126,0.1623764542383301,0.1903747797601201
Mixture96,0.04980431315711592,0.02668974940560846,0.01183950423462953,0.08908911842490289,0.027709739358872533,0.051926254602529275,0.10783685777537295,0.038444120015545646,0.005420911088487848,0.0,0.10344304897377499,0.06063040753196283,0.04994913606093706,0.009885469504608337,0.043308673783251886,0.13358878469937022,0.1904339113830296
Mixture97,0.07124302879913025,0.03439614806423136,0.02419275352034013,0.12607196239180385,0.023950533496299102,0.06094688090058081,0.07334924873211843,0.09500855953620499,0.006181420858105512,0.11863456696096233,0.08464927245086146,0.029621264646077845,0.04080352353127317,0.00797859123129913,0.021217580471046868,0.09197992449963556,0.08977473991002924
Mixture98,0.040579506322917465,0.027822546022896705,0.01568119376320236,0.059057614459002684,0.020728964047462925,0.05097248092025868,0.10791936210085468,0.0,0.0,0.1267511345864816,0.07220780923962752,0.04521643364912964,0.06734197556572824,0.005245569206623812,0.030547474936570347,0.16871986393609872,0.16120807124314457
Mixture99,0.03792240823876301,0.01595096097046149,0.00856945340994244,0.07312374990860188,0.016866053278876778,0.04807173031303832,0.1773231703104974,0.06972924877798398,0.010548749934470497,0.11980914647665397,0.08687589517157453,0.05511561270681283,0.03708138400067156,0.006950989824491103,0.04499939043993174,0.06779240170562252,0.12326965453160597
Mixture100,0.0,0.04467906346576264,0.020148942237752626,0.08902870840816013,0.0,0.05153485968702003,0.088379018104376,0.0996343130145864,0.010295654400337483,0.11186870062435705,0.055750465791617125,0.037707935541525524,0.061152260909389085,0.009634751862169574,0.0294729843990145,0.12767398171941388,0.16303835983451792
