sample_id,astrocyte_of_the_cerebral_cortex,oligodendrocyte,vascular_leptomeningeal_cell,microglial_cell,oligodendrocyte_precursor_cell,cerebral_cortex_endothelial_cell,near_projecting_glutamatergic_cortical_neuron,corticothalamic_projecting_glutamatergic_cortical_neuron,l6b_glutamatergic_cortical_neuron,l5_extratelencephalic_projecting_glutamatergic_cortical_neuron,caudal_ganglionic_eminence_derived_gabaergic_cortical_interneuron,vip_gabaergic_cortical_interneuron,sncg_gabaergic_cortical_interneuron,lamp5_gabaergic_cortical_interneuron,sst_gabaergic_cortical_interneuron,pvalb_gabaergic_cortical_interneuron,chandelier_pvalb_gabaergic_cortical_interneuron
Mixture89,0.03301313128866266,0.10961119668719162,0.0,0.0,0.06841569317269029,0.01753232692101549,0.08812585793557445,0.02865459061169303,0.07844301162430922,0.0,0.025778548172507895,0.12330912582039226,0.02610007295934035,0.05418923328138592,0.16545223047193772,0.14771183876196647,0.03366314229133264
Mixture90,0.07517478290429302,0.0652353056701227,0.010092955394427205,0.030334913964652866,0.042709788832778095,0.011759722943784119,0.0625277171491758,0.07645495133982043,0.07475186045978456,0.027820575054539443,0.01866543064838887,0.0990554382394554,0.03211577097798755,0.05675460892619536,0.16463142527004118,0.11306110463295756,0.03885364759159585
Mixture91,0.0,0.0,0.022758343288011885,0.03026132102023147,0.05974844554449115,0.017391304215260275,0.05746629244842915,0.05077683223619454,0.0970204805623217,0.021380982126622976,0.027275583742616367,0.1610360609747266,0.03825972482034572,0.07356006398336401,0.16184303260599048,0.18122153243139363,0.0
Mixture92,0.0,0.08618219895241969,0.01382166257606341,0.04721777568470595,0.04090240665241226,0.013093527144646686,0.06469413060692798,0.0926110338082714,0.07453660677309558,0.024592057118972947,0.03986295581234931,0.0788369270204654,0.0,0.1471310776272267,0.1208797191278727,0.13654151027392508,0.019096410820644994
Mixture93,0.074965285985811,0.1081511811599432,0.0,0.02267097494147738,0.06302882362956203,0.010393283738930824,0.07939010033915635,0.0,0.0613072154766222,0.0,0.0179944544545404,0.16479981365362706,0.0631621688892908,0.048170267592226944,0.15684680961722497,0.1044327932857927,0.02468682723579419
Mixture94,0.07470251840253203,0.08292746201752717,0.009821998376369611,0.03378430661361719,0.040814978206041415,0.009031500941790536,0.08784613816821593,0.03315878630568099,0.06373296576604393,0.012551032689333958,0.021030266388484577,0.10451782646044017,0.05069486597160394,0.05234674074762567,0.13786465503974035,0.16768714649233285,0.017486811412619697
Mixture95,0.04201429455554402,0.05415424585480658,0.02478829496511249,0.03679352285858267,0.06390581268768958,0.011591458426897785,0.037042394072445396,0.0328871035986879,0.0963607152426639,0.0,0.045542624417628026,0.1699916299291302,0.02722808365005419,0.09681023501369965,0.0734571064509079,0.1478195147558951,0.03961296352025467
Mixture96,0.04040091835375237,0.07360035631613626,0.012480762155730006,0.0369830686787368,0.0674485544400001,0.016245646056664818,0.05124282236871702,0.031015867838969435,0.031391756678374884,0.0,0.03932384591464468,0.15094081396234224,0.04899412031200298,0.07998001054037059,0.15446814401219547,0.12481470897480322,0.040668603396559116
Mixture97,0.0660644720117755,0.10842927211036858,0.029153735039890178,0.05982712143578725,0.0666433330014126,0.021797304188367065,0.03984398786944385,0.08762298794672575,0.040919748927356746,0.03240280655798642,0.03678571607368918,0.08429874486184857,0.045752514031193604,0.07379240817414169,0.08650898438582708,0.09824040181091277,0.021916461573273142
Mixture98,0.038809505459816394,0.09045641208217318,0.019489189498599242,0.028904219747687143,0.05948738404329356,0.018801514243016335,0.06046057238822052,0.0,0.0,0.03570499609119721,0.0323627865730812,0.13271486602472712,0.0778769445097273,0.05003614529681491,0.1284536437794071,0.1858527764629075,0.04058904379933121
Mixture99,0.03367629384890916,0.04815333516897974,0.009889283132175351,0.03323080304940107,0.04494255645937784,0.016464321668893174,0.09224342159655254,0.061584738082689154,0.06687263430947651,0.0313374850962448,0.036154142440020805,0.15020864872510908,0.03981768602939598,0.061565145236376455,0.1757012186497062,0.06933952924325998,0.028818757263432197
Mixture100,0.0,0.13414229246691117,0.023125231224718275,0.040237834280928496,0.0,0.017554049908771862,0.04572368580482736,0.08751634788266124,0.06491178223469934,0.0291007983013,0.023074346782924755,0.1022057191732788,0.06530624961679579,0.08486936107533098,0.11444963185688783,0.1298746572686426,0.03790801212132153
