sample_id,lamp5_gabaergic_cortical_interneuron,sncg_gabaergic_cortical_interneuron,caudal_ganglionic_eminence_derived_gabaergic_cortical_interneuron,vip_gabaergic_cortical_interneuron,l5_extratelencephalic_projecting_glutamatergic_cortical_neuron,near_projecting_glutamatergic_cortical_neuron,corticothalamic_projecting_glutamatergic_cortical_neuron,l6b_glutamatergic_cortical_neuron,astrocyte_of_the_cerebral_cortex,oligodendrocyte_precursor_cell,microglial_cell,oligodendrocyte,cerebral_cortex_endothelial_cell,vascular_leptomeningeal_cell,chandelier_pvalb_gabaergic_cortical_interneuron,sst_gabaergic_cortical_interneuron,pvalb_gabaergic_cortical_interneuron
Mixture89,0.04775403148135162,0.056674784324360364,0.0,0.0,0.09236594070806683,0.08859628200877244,0.11001165471217483,0.032582819640215414,0.09354151106959326,0.0,0.04380878310183326,0.09438172530371292,0.007267488804636558,0.005814680516091359,0.04754434413600256,0.1524000045197903,0.12725594967339837
Mixture90,0.09753977731978096,0.03025547066694423,0.01760989832240681,0.07017978080649527,0.051721344421280145,0.053303936321652555,0.07001549555265707,0.07798055600620923,0.07995734836689895,0.06267648728297741,0.028452930587749056,0.06800757226091741,0.008021346131941533,0.00546261058251141,0.0424350997468336,0.10463311496397437,0.13174723065876992
Mixture91,0.0,0.0,0.043770402458111445,0.07717178112583568,0.07975729076166233,0.08689519151998741,0.07093101488993457,0.057088379576515455,0.11439346098857811,0.05309670822424,0.04583153946244797,0.12187187370081329,0.010533486628335163,0.0078044554498440995,0.045984121954369045,0.18487029325932544,0.0
Mixture92,0.0,0.04272331689240731,0.02577656014519223,0.1167618437916422,0.052944082063150585,0.06343734874917771,0.07743060535423928,0.10096471487524386,0.08521816430343578,0.0592187974996683,0.06495082442380852,0.05785418970345181,0.0,0.015136647661639514,0.03330367128489431,0.13506624070205836,0.06921299254999021
Mixture93,0.11315999349584271,0.05835466941891163,0.0,0.0610186466835824,0.08879831340456044,0.054807262394276565,0.1034215587772058,0.0,0.07629061271281495,0.0,0.0319117638123495,0.13163118733488988,0.018353084915100893,0.005393880240398028,0.047033934829225924,0.11243873713185658,0.09738635484898467
Mixture94,0.10521630538600958,0.04175012817421906,0.018602725591701265,0.08484426214996653,0.05365376185695759,0.044438598151416694,0.10677817535820797,0.036712804735905984,0.0740011949991266,0.030694194001349456,0.034799418843223254,0.0778946346873149,0.013744568543521367,0.00546923998324058,0.038574797522007334,0.16845888898209452,0.06436630103373728
Mixture95,0.05406329029510377,0.024908612949620428,0.04289246150039428,0.08441826697529319,0.07675003168405084,0.052107002854280694,0.041135469810633284,0.033266120616600926,0.1022191375250004,0.0,0.06884982864391141,0.11574501785684319,0.006744376420477736,0.00924094107436812,0.01877768834026199,0.13566990562076883,0.13321184783239096
Mixture96,0.05526451000368817,0.03598708237245363,0.022957527375739,0.09020231700264686,0.08611137752658929,0.07763269947417369,0.06049230667169437,0.03335109964901883,0.035399530812909044,0.0,0.06319613018463216,0.10925243996083817,0.012900851573045583,0.00811570164217285,0.041975601393492865,0.1217775431993835,0.14538328115752203
Mixture97,0.07969728152852988,0.04675560880231267,0.04729319547998515,0.12868659493245904,0.07503520136862801,0.09186095130909593,0.041481108669408746,0.08309305603765024,0.04069446091021493,0.0678714513288823,0.05213557487699377,0.05381037499227904,0.010624532516397807,0.006603539074935673,0.020731926715067857,0.08453022454698257,0.0690949169101764
Mixture98,0.050053240014005775,0.041700866445515496,0.03380000637812334,0.06646836553991815,0.07160638704546897,0.08471094543864487,0.06729431203324548,0.0,0.0,0.07995618144987243,0.04903649365319257,0.0905697210735984,0.019334026874889488,0.004787044454714781,0.032911177957157804,0.17096589851860944,0.13680533312304308
Mixture99,0.04464443815129549,0.022818184021067216,0.01762937028347862,0.07854952634202421,0.05560753551494696,0.07624994382897132,0.10553353651910788,0.0641781662728242,0.07308332586345627,0.07213336299271904,0.056309354503514146,0.10536767115383913,0.010161045985768717,0.006054349790920372,0.046272264867507615,0.06556473546949543,0.09984318843906334
Mixture100,0.0,0.06489169723070505,0.042084946146571524,0.09709704990858156,0.0,0.08299304855106454,0.05340292230461043,0.09310480493479972,0.072420598213643,0.06838260577704264,0.03668770984976692,0.07319077466553536,0.017013193687636912,0.00852024800630154,0.03077011268980234,0.12536680046550513,0.13407348756843332
